"","DataZone2011Code","TDS"
"28195","S01010146",4.312860837
"28196","S01010147",7.759834991
"28197","S01010145",6.163549243
"28198","S01010142",6.008213524
"28199","S01010059",2.058632594
"28200","S01010059",-0.444886098
"28201","S01010064",7.01741139
"28202","S01010064",6.051728095
"28203","S01010064",-1.384899991
"28204","S01010071",-3.795077698
"28205","S01010071",-3.411360058
"28206","S01010073",-2.527833848
"28207","S01010073",-3.384756282
"28208","S01010139",4.585950912
"28209","S01010137",1.700973433
"28210","S01010137",5.030880714
"28211","S01010137",2.00686945
"28212","S01010137",-1.397766211
"28213","S01010137",3.131698079
"28214","S01010138",7.428540055
"28215","S01010138",8.000994505
"28216","S01010081",-3.493833264
"28217","S01010079",-1.635153029
"28218","S01010082",-0.518182988
"28219","S01010082",2.604386048
"28220","S01010134",3.13871192
"28221","S01010134",3.992891069
"28222","S01010126",-1.353285202
"28223","S01010126",-2.099092814
"28224","S01010131",-2.608447228
"28225","S01010131",-1.966221634
"28226","S01010079",-6.13073312
"28227","S01010079",-2.169969683
"28228","S01010097",4.115792883
"28229","S01010081",-0.77738052
"28230","S01010181",4.691038889
"28231","S01010181",8.894546786
"28232","S01010193",-2.06927451
"28233","S01010188",1.005038296
"28234","S01010172",3.027065197
"28235","S01010173",3.02808983
"28236","S01010173",1.3593921
"28237","S01010178",8.239857488
"28238","S01010156",3.054980429
"28239","S01010156",2.436847521
"28240","S01010153",5.034508329
"28241","S01010156",3.819968378
"28242","S01010161",0.214163677
"28243","S01010161",5.314093315
"28244","S01010161",-0.941146269
"28245","S01010169",1.797663793
"28246","S01010169",-0.271669953
"28247","S01010160",9.714526917
"28248","S01010160",9.021431252
"28249","S01010160",4.881278909
"28250","S01010160",6.470262189
"28251","S01010160",4.444615666
"28252","S01010123",3.37147115
"28253","S01010123",6.881405409
"28254","S01010118",6.857864673
"28255","S01010118",8.851598091
"28256","S01010126",-2.892948862
"28257","S01010126",0.60782725
"28258","S01010128",6.543175441
"28259","S01010128",1.026357742
"28260","S01010126",4.711709013
"28261","S01010116",3.530609886
"28262","S01010116",0.555646277
"28263","S01010116",-0.256704616
"28264","S01010119",8.230136149
"28265","S01010119",2.575808529
"28266","S01010119",5.41616963
"28267","S01010109",3.184539483
"28268","S01010109",3.719298499
"28269","S01010108",2.166383153
"28270","S01010108",-3.108634554
"28271","S01010108",-2.204919946
"28272","S01010111",7.509515783
"28273","S01010111",5.262401096
"28274","S01010043",0.33720507
"28275","S01010043",6.89993344
"28276","S01010042",3.045762136
"28277","S01010043",3.574022542
"28278","S01010042",1.053596746
"28279","S01010042",2.687318179
"28280","S01010042",6.114310628
"28281","S01010042",5.414518831
"28282","S01010055",4.115226717
"28283","S01010055",2.200011621
"28284","S01010055",5.483182492
"28285","S01010055",6.176351094
"28286","S01010055",3.780798666
"28287","S01010055",3.996826621
"28288","S01010053",5.132694536
"28289","S01010053",6.98898305
"28290","S01010045",5.032415488
"28291","S01010045",6.415013786
"28292","S01010045",4.703067094
"28293","S01010044",4.523660407
"28294","S01010045",7.672664021
"28295","S01010046",5.494368893
"28296","S01010047",5.962170524
"28297","S01010046",7.547578281
"28298","S01010045",5.995701796
"28299","S01010033",6.116339247
"28300","S01010034",8.437725602
"28301","S01009871",6.760290533
"28302","S01009868",2.146126912
"28303","S01009868",3.616470015
"28304","S01009868",2.532590403
"28305","S01009882",1.812577777
"28306","S01009882",5.218424477
"28307","S01009882",3.058894
"28308","S01009882",3.096597472
"28309","S01009882",1.704165722
"28310","S01009881",3.11720508
"28311","S01009875",7.823248475
"28312","S01009878",2.827733821
"28313","S01009878",4.295576898
"28314","S01009886",5.774330108
"28315","S01009886",6.599127167
"28316","S01009886",2.573257495
"28317","S01009883",4.009687897
"28318","S01009883",3.920226167
"28319","S01009925",0.049978755
"28320","S01009925",1.212389555
"28321","S01009924",-2.30690797
"28322","S01009924",1.691696489
"28323","S01009926",0.955325289
"28324","S01009926",-2.027423106
"28325","S01009919",2.766733313
"28326","S01009922",0.152029618
"28327","S01009936",3.769425356
"28328","S01009914",-3.131219129
"28329","S01009914",-0.273461705
"28330","S01009871",1.830678949
"28331","S01009871",1.736199961
"28332","S01009871",6.56988864
"28333","S01009871",3.972637327
"28334","S01010033",5.861906226
"28335","S01009896",3.045184337
"28336","S01010033",6.163912386
"28337","S01010033",8.645776927
"28338","S01009897",1.237617547
"28339","S01009894",2.884378862
"28340","S01009907",6.006911218
"28341","S01009907",3.096981517
"28342","S01009930",-1.071657198
"28343","S01009958",-0.438451295
"28344","S01009930",1.941380237
"28345","S01009930",1.382311054
"28346","S01009899",1.079960823
"28347","S01009900",-2.371002922
"28348","S01009900",1.374335938
"28349","S01009901",-0.379829933
"28350","S01009901",-0.236915018
"28351","S01009929",0.376254231
"28352","S01009929",1.216189077
"28353","S01009929",-1.829723823
"28354","S01009929",0.17649252
"28355","S01010014",-2.807960331
"28356","S01010014",7.260681739
"28357","S01010011",4.671397596
"28358","S01010017",6.051053592
"28359","S01010017",5.891088776
"28360","S01010019",6.274108761
"28361","S01010019",6.700596598
"28362","S01010018",3.07425989
"28363","S01010021",6.988382152
"28364","S01010021",6.990621975
"28365","S01010021",9.469328704
"28366","S01010021",9.177601461
"28367","S01010021",7.584883626
"28368","S01010021",8.842347922
"28369","S01009945",4.009174616
"28370","S01009945",2.5881993
"28371","S01009938",0.589307001
"28372","S01009938",2.622526266
"28373","S01009945",4.37698529
"28374","S01009946",0.787810232
"28375","S01009937",9.63997086
"28376","S01009935",6.381727436
"28377","S01009935",5.250288316
"28378","S01009933",7.098719254
"28379","S01009933",-0.655231721
"28380","S01009933",8.272266292
"28381","S01009936",3.956670572
"28382","S01009936",7.135623259
"28383","S01009954",-0.917985157
"28384","S01009953",-0.982625051
"28385","S01009948",3.51722958
"28386","S01009948",5.989048552
"28387","S01009948",4.614244587
"28388","S01009934",3.008188535
"28389","S01009934",0.080762739
"28390","S01009934",-0.297956716
"28391","S01009957",-1.638701733
"28392","S01009950",-3.942162741
"28393","S01009950",-3.270347947
"28394","S01009960",-4.239286163
"28395","S01009960",-2.009152685
"28396","S01009960",-3.062688121
"28397","S01009960",-1.739752631
"28398","S01009962",3.903127914
"28399","S01009963",-2.100948592
"28400","S01009962",4.029913237
"28401","S01009962",2.694535735
"28402","S01009962",-3.452773219
"28403","S01010008",4.075934873
"28404","S01010008",-3.088509665
"28405","S01010008",-3.994666019
"28406","S01010008",2.475955769
"28407","S01010005",1.818346753
"28408","S01010005",2.637330438
"28409","S01010007",0.742668305
"28410","S01010007",-2.10822623
"28411","S01010007",3.004436195
"28412","S01010004",-1.656238291
"28413","S01010007",-3.769553066
"28414","S01010002",-0.031712622
"28415","S01010002",-1.186062567
"28416","S01010000",0.923554433
"28417","S01010001",1.554037687
"28418","S01009966",-0.465821823
"28419","S01009966",-2.913649502
"28420","S01009995",0.096271099
"28421","S01009995",1.442313474
"28422","S01009995",1.159684374
"28423","S01009996",3.144653068
"28424","S01009974",6.838324918
"28425","S01009973",0.076717953
"28426","S01009976",6.848546453
"28427","S01009976",6.31836982
"28428","S01009977",5.060901083
"28429","S01009977",7.558005279
"28430","S01009976",4.885173528
"28431","S01009976",1.976483132
"28432","S01009987",6.931197462
"28433","S01009987",5.99695901
"28434","S01009987",4.477416457
"28435","S01009989",5.601705554
"28436","S01009989",6.133684493
"28437","S01009986",6.862875668
"28438","S01009986",7.882371807
"28439","S01009978",-1.277379629
"28440","S01009985",4.997857462
"28441","S01009984",9.442051156
"28442","S01009983",8.842599318
"28443","S01009983",7.385395538
"28444","S01009985",9.249432616
"28445","S01009983",8.812990202
"28446","S01009985",8.24549529
"28447","S01009985",8.133655765
"28448","S01009984",7.410518832
"28449","S01009985",7.398139849
"28450","S01009763",-1.173132259
"28451","S01009763",-2.523728877
"28452","S01009758",-0.983132539
"28453","S01009761",-0.691191367
"28454","S01009758",-1.223635059
"28455","S01009761",-1.437175098
"28456","S01009759",6.472902112
"28457","S01009942",7.676969365
"28458","S01009943",2.448764969
"28459","S01009941",-0.442421518
"28460","S01009941",-1.687131314
"28461","S01009941",0.448253863
"28462","S01009941",0.177313911
"28463","S01009941",0.098234441
"28464","S01009941",-1.842002735
"28465","S01009942",3.897666028
"28466","S01009942",7.76493338
"28467","S01009942",5.089381432
"28468","S01009942",8.07821674
"28469","S01009939",10.02278432
"28470","S01009939",9.718787145
"28471","S01009942",3.096620777
"28472","S01009939",8.806404594
"28473","S01009939",8.022002525
"28474","S01009939",10.93754535
"28475","S01009873",5.853902038
"28476","S01009866",0.743709907
"28477","S01009866",4.353562376
"28478","S01009866",3.619698448
"28479","S01009866",-0.707913936
"28480","S01009866",2.280309397
"28481","S01009865",8.662366375
"28482","S01009862",6.984556657
"28483","S01009861",4.559229261
"28484","S01009861",6.757992878
"28485","S01009843",6.187808823
"28486","S01009843",9.171312736
"28487","S01009844",7.44453569
"28488","S01009844",8.009789593
"28489","S01009860",4.660914149
"28490","S01009847",4.643443941
"28491","S01009847",5.978890488
"28492","S01009845",5.47871505
"28493","S01009845",7.613183787
"28494","S01009845",8.963521268
"28495","S01009840",3.613749374
"28496","S01009840",2.697677799
"28497","S01009840",2.029342081
"28498","S01009840",1.623278512
"28499","S01009833",0.640469844
"28500","S01009836",-2.778092219
"28501","S01009836",-0.474390682
"28502","S01009838",3.260455019
"28503","S01009838",3.36499335
"28504","S01009847",2.517957259
"28505","S01009847",5.022132208
"28506","S01009818",-2.192757213
"28507","S01009828",7.28817754
"28508","S01009830",-0.343917473
"28509","S01009830",0.874944215
"28510","S01009812",7.551859987
"28511","S01009812",1.787139703
"28512","S01009851",3.265682095
"28513","S01009810",1.694050793
"28514","S01009816",-0.032769047
"28515","S01009816",-0.369049912
"28516","S01009815",-0.228086194
"28517","S01009815",-1.119353292
"28518","S01009807",-2.186458294
"28519","S01009807",0.871357761
"28520","S01009809",5.023742078
"28521","S01009809",7.595818534
"28522","S01009825",3.1633014
"28523","S01009822",-2.326098936
"28524","S01009822",-2.953930703
"28525","S01009823",3.423394615
"28526","S01009823",4.303251201
"28527","S01009794",-2.99679701
"28528","S01009794",-4.010909802
"28529","S01009802",6.681459509
"28530","S01009802",6.207083843
"28531","S01009790",2.56193707
"28532","S01009790",1.45742705
"28533","S01009778",5.920805577
"28534","S01009785",2.361293945
"28535","S01009778",3.374002158
"28536","S01009785",5.892718604
"28537","S01009785",4.316119185
"28538","S01009783",2.346327426
"28539","S01009783",3.047149975
"28540","S01009777",2.35967598
"28541","S01009765",-0.894319197
"28542","S01009765",1.035652402
"28543","S01009765",1.115460319
"28544","S01009764",7.472014032
"28545","S01009765",1.778881923
"28546","S01009765",6.162345999
"28547","S01009765",0.945990349
"28548","S01009765",0.841663168
"28549","S01009779",1.313342791
"28550","S01009779",4.938321132
"28551","S01009798",-1.828518353
"28552","S01009798",-5.576258698
"28553","S01009798",-2.027273415
"28554","S01009795",-4.257301851
"28555","S01009795",-2.338077616
"28556","S01009798",-1.045823827
"28557","S01009795",-3.513214248
"28558","S01009795",-2.835723864
"28559","S01009794",-2.845259012
"28560","S01009795",-3.381136463
"28561","S01009794",-4.845300109
"28562","S01010103",-1.716143472
"28563","S01010102",-1.082175468
"28564","S01010102",-2.756096398
"28565","S01010103",-2.681489909
"28566","S01010103",-0.216437871
"28567","S01010103",-3.70514727
"28568","S01010103",-2.953157476
"28569","S01010094",0.193754607
"28570","S01010093",0.939343674
"28571","S01010093",1.403767173
"28572","S01010089",4.351342204
"28573","S01010089",1.892654126
"28574","S01010102",-2.35579327
"28575","S01010102",-2.826074745
"28576","S01010102",-4.425279702
"28577","S01010101",-3.990204555
"28578","S01010103",-3.790833352
"28579","S01010102",-1.456714029
"28580","S01010100",-2.134823524
"28581","S01010100",-1.832424846
"28582","S01010083",3.275592886
"28583","S01010083",1.325257251
"28584","S01010083",1.376844448
"28585","S01010083",-0.277013587
"28586","S01010091",-2.397808948
"28587","S01010088",-2.842756927
"28588","S01010091",-3.776479843
"28589","S01010223",3.017706179
"28590","S01010223",-1.645682332
"28591","S01010223",6.381610689
"28592","S01010223",5.155513397
"28593","S01010179",8.313827729
"28594","S01010179",6.744810629
"28595","S01010179",2.810960686
"28596","S01010272",9.253591363
"28597","S01010272",7.703927754
"28598","S01010272",-0.293058728
"28599","S01010425",3.09297796
"28600","S01010428",-5.162212454
"28601","S01010428",-4.046862471
"28602","S01010290",5.341917784
"28603","S01010293",3.197519942
"28604","S01010266",0.686085443
"28605","S01010266",3.640671898
"28606","S01010268",2.049792247
"28607","S01010268",3.183414375
"28608","S01010266",2.029374645
"28609","S01010268",3.645811765
"28610","S01010494",1.499807006
"28611","S01010494",1.463748554
"28612","S01010387",1.819973257
"28613","S01010387",2.223254181
"28614","S01010387",-0.963063189
"28615","S01010115",-0.275621709
"28616","S01010115",-0.41523214
"28617","S01010191",-0.879565186
"28618","S01010191",-1.429602032
"28619","S01010191",-3.751088658
"28620","S01010191",0.568729372
"28621","S01010193",-2.986129838
"28622","S01010193",-3.297262837
"28623","S01010191",-1.289288176
"28624","S01010191",-3.673333154
"28625","S01010189",-1.318836664
"28626","S01010189",-2.359389376
"28627","S01010189",-1.14573589
"28628","S01010189",-2.452665709
"28629","S01010189",-0.94188719
"28630","S01010189",-3.670294388
"28631","S01010189",-5.753144657
"28632","S01009887",6.009145893
"28633","S01009887",6.78811281
"28634","S01010033",3.265151142
"28635","S01010033",4.355086674
"28636","S01010033",7.388121183
"28637","S01010033",7.551171949
"28638","S01010027",2.431471976
"28639","S01010027",7.188041291
"28640","S01010027",2.642771926
"28641","S01010027",1.300293719
"28642","S01010027",2.647082849
"28643","S01010027",1.373714352
"28644","S01010030",6.206360421
"28645","S01010030",1.249058667
"28646","S01010398",0.859487247
"28647","S01010398",-2.195794662
"28648","S01009977",5.60670912
"28649","S01009977",7.780614314
"28650","S01009984",-0.867166463
"28651","S01009984",1.235620304
"28652","S01009867",-1.524061888
"28653","S01009867",4.592632281
"28654","S01009867",-1.226026474
"28655","S01009867",-0.173576702
"28656","S01009867",2.140394834
"28657","S01009862",7.902343175
"28658","S01009777",2.911737457
"28659","S01009777",2.359547202
"28660","S01009770",0.011991727
"28661","S01009771",-0.27342532
"28662","S01009771",0.59769994
"28663","S01010100",-4.48333589
"28664","S01010100",0.088611251
"28665","S01010100",-1.613346985
"28666","S01010104",-0.300897666
"28667","S01010104",-1.879841171
"28668","S01010104",-3.900669862
"28669","S01010104",-0.765704043
"28670","S01010104",-3.430661868
"28671","S01010286",3.852671597
"28672","S01010286",-1.154140166
"28673","S01010282",6.003190513
"28674","S01010282",1.98627562
"28675","S01010286",1.56626995
"28676","S01010274",1.342703649
